Tableau 1
Id;011EC_Lot;012EC_Ouvrage;013EC_Localisation;014EC_Mode Constructif;Nom;Hauteur;Epaisseur;AI;AS;Sols en intersection;Sols coupés (u);Sols coupés (Ids);Sols coupants (u);Sols coupants (Ids);Sol au-dessus;Sol en-dessous;Fenêtres;Portes;Ouvertures;Murs imbriqués;Mur multicouche;Mur empilé;Profil modifié;Image;Catégorie;Section;Type prédéfini d'IFC;Exporter au format IFC sous;Exporter au format IFC;IfcGUID;Variantes;Extension inférieure;Extension supérieure;Volume;Surface;Phase de démolition;Phase de création;Commentaires;Longueur;Famille et type;Famille;Type;Nom de la famille;Nom du type;ID du type;Lié au volume;Structure;Identifiant;Ligne de justification;Utilisation structurelle;Partie inférieure attachée;Partie supérieure attachée;Décalage supérieur;Décalage inférieur;Contrainte inférieure;Hauteur non contrainte;Contrainte supérieure;Limite de pièce;Visible dans les nomenclatures;Légende détails;O - Finition;O - Teinte;Composition;IdGtcParameter;IdGtcParameterCreationTime;EIF_STR - Impact;Image du type;Note d'identification;Type: Type prédéfini d'IFC;Exporter le type au format IFC sous;Exporter le type au format IFC;Type IfcGUID;Modèle;Fabricant;Commentaires du type;URL;Description;Matériau structurel;Rugosité;Coefficient d'absorbance;Masse thermique;Résistance thermique (R);Coefficient de transfert thermique (U);Description de l'assemblage;Code d'assemblage;Retournement aux insertions;Retournement aux extrémités;Couleur vue détail faible;Motif vue détail faible;Marque de type;Protection contre l'incendie;Coût;Fonction;Largeur;T - Teinte;T - Finition;T - Accessoire;Finition;Teinte;Reférence;A une association;Enrobage d'armature - Autres faces;Enrobage d'armature - Face intérieure;Enrobage d'armature - Face extérieure
639125;;;;;EIF_STR - Mur ep. 18;2,63000000000448;0,18;0,169999999995274;2,79999999999976;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG2k;-1;0;0;1,07935200000182;5,99640000001036;Aucun(e);Nouvelle construction;;2,27000000000004;Mur de base: EIF_STR - Mur ep. 18;Mur de base;EIF_STR - Mur ep. 18;;;533243;0;0;PV;2;0;0;0;-0,25;-0,130000000005183;A&B_RDC;2,63000000000518;Jusqu'au niveau: A&B_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvNXW;;;Voile ép=18;;;<Par catégorie>;1;0,1;271998;0,17208413001912;5,81111111111111;;;0;0;0;;;;0;1;0,18;;;;;;;;;;
639127;;;;;EIF_STR - Mur ep. 18;2,63000000000448;0,18;0,169999999995274;2,79999999999976;0;0;;0;;True;True;0;1;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG2i;-1;0;0;0,45324000000128;2,51800000000716;Aucun(e);Nouvelle construction;;1,88999999999982;Mur de base: EIF_STR - Mur ep. 18;Mur de base;EIF_STR - Mur ep. 18;;;533243;0;0;;2;0;0;0;-0,25;-0,130000000005183;A&B_RDC;2,63000000000518;Jusqu'au niveau: A&B_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvNXW;;;Voile ép=18;;;<Par catégorie>;1;0,1;271998;0,17208413001912;5,81111111111111;;;0;0;0;;;;0;1;0,18;;;;;;;;;;
639129;;;;;EIF_STR - Mur ep. 20;2,63000000000448;0,2;0,169999999995274;2,79999999999976;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG2Y;-1;0;0;0,197250000000669;0,986250000003328;Aucun(e);Nouvelle construction;;0,465000000000608;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,130000000005183;A&B_RDC;2,63000000000518;Jusqu'au niveau: A&B_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639131;;;;;EIF_STR - Mur ep. 20;2,55;0,2;2,99999999999976;5,54999999999976;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG2W;-1;0;0;0,183600000176305;0,918000000881506;Aucun(e);Nouvelle construction;;0,360000000345694;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,0500000000003882;A&B_R+1;2,55000000000039;Jusqu'au niveau: A&B_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639179;;;;;EIF_STR - Mur ep. 20;2,63000000000002;0,2;0,349999999999752;2,97999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG3m;-1;0;0;1,02307000321496;5,11535001607482;Aucun(e);Nouvelle construction;;2,02500000611209;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,13;C_RDC;2,63000000000002;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639182;;;;;EIF_STR - Mur ep. 20;2,63000000000031;0,2;0,349999999999459;2,97999999999977;0;0;;1;638700;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG3r;-1;0;0;2,05929000381385;10,2964500190693;Aucun(e);Nouvelle construction;;4,01500000725022;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,130000000000293;C_RDC;2,63000000000031;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639496;;;;;EIF_STR - Mur ep. 20;2,55;0,2;3,17999999999977;5,72999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG8p;-1;0;0;2,2236;11,118;Aucun(e);Nouvelle construction;;4,56000000000001;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,05;C_R+1;2,55;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639534;;;;;EIF_STR - Mur ep. 20;2,55;0,2;3,17999999999977;5,72999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG8L;-1;0;0;0,991950003118033;4,95975001559019;Aucun(e);Nouvelle construction;;2,02500000611381;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,05;C_R+1;2,55;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639537;;;;;EIF_STR - Mur ep. 20;2,55;0,2;3,17999999999977;5,72999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG8A;-1;0;0;2,01450000311633;10,0725000155817;Aucun(e);Nouvelle construction;;4,05000000611046;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,05;C_R+1;2,55;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639586;;;;;EIF_STR - Mur ep. 20;2,63000000000029;0,2;0,169999999999464;2,79999999999976;1;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9P;-1;0;0;0,846781945096373;4,23390972548182;Aucun(e);Nouvelle construction;;1,7898516066469;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;0;0;0;0;-0,25;-0,130000000000993;A&B_RDC;2,63000000000099;Jusqu'au niveau: A&B_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639590;;;;;EIF_STR - Mur ep. 25;2,87999999999487;0,25;-2,9399999999996;-0,0600000000047261;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9T;-1;0;0;3,7439999999933;14,9759999999733;Aucun(e);Nouvelle construction;;5,50999999999998;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,360000000004484;0,31;A&B_SS1;2,87999999999551;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639592;;;;;EIF_STR - Mur ep. 25;2,87915293301949;0,25;-2,9399999999996;-0,0608470669801061;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9J;-1;0;0;3,7428988129253;14,9715952517013;Aucun(e);Nouvelle construction;;5,50999999999998;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,360847066979864;0,31;A&B_SS1;2,87915293302013;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639593;;;;;EIF_STR - Mur ep. 20;2,6299999999993;0,2;0,170000000000457;2,79999999999976;1;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9I;-1;0;0;0,846859999960101;4,23429999980043;Aucun(e);Nouvelle construction;;1,78999999992456;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;0;0;0;0;-0,25;-0,13;A&B_RDC;2,63;Jusqu'au niveau: A&B_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639595;;;;;EIF_STR - Mur ep. 25;2,87999999999487;0,25;-2,9399999999996;-0,0600000000047261;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9G;-1;0;0;3,74399999999328;14,9759999999734;Aucun(e);Nouvelle construction;;5,51;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,360000000004484;0,31;A&B_SS1;2,87999999999551;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639597;;;;;EIF_STR - Mur ep. 25;3,10999999999936;0,25;-2,9399999999996;0,169999999999759;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9M;-1;0;0;4,04299999999937;16,1719999999976;Aucun(e);Nouvelle construction;;5,51000000000029;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,13;0,31;A&B_SS1;3,10999999999999;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639598;;;;;EIF_STR - Mur ep. 25;3,10999999999936;0,25;-2,9399999999996;0,169999999999759;1;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9L;-1;0;0;4,52504999999898;18,1001999999962;Aucun(e);Nouvelle construction;;5,81999999999997;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,13;0,31;A&B_SS1;3,10999999999999;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639599;;;;;EIF_STR - Mur ep. 25;3,11000000000006;0,25;-2,9399999999996;0,170000000000457;1;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9K;-1;0;0;4,12074999999993;16,483;Aucun(e);Nouvelle construction;;5,6099999999999;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,129999999999301;0,31;A&B_SS1;3,11000000000069;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639600;;;;;EIF_STR - Mur ep. 25;3,10999999999487;0,25;-2,9399999999996;0,169999999995274;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG9B;-1;0;0;4,60279999999227;18,4111999999693;Aucun(e);Nouvelle construction;;5,9199999999999;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,130000000004484;0,31;A&B_SS1;3,10999999999551;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639613;;;;;EIF_STR - Mur ep. 16;2,63000000000031;0,16;0,349999999999459;2,97999999999977;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfG96;-1;0;0;1,68740800257244;10,5463000160778;Aucun(e);Nouvelle construction;Voile ép=16;4,09000000611276;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;PV;2;0;0;0;-0,25;-0,130000000000293;C_RDC;2,63000000000031;Jusqu'au niveau: C_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
639618;;;;;EIF_STR - Mur ep. 20;2,75;0,2;3,17999999999977;5,92999999999977;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGAv;-1;0;0;3,03050000672444;15,1525000336222;Aucun(e);Nouvelle construction;;5,33000001222626;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;1;;2;1;0;0;-0,05;-0,05;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;1;Enrobage d'armature 1 <25 mm>;Enrobage d'armature 1 <25 mm>;Enrobage d'armature 1 <25 mm>
639619;;;;;EIF_STR - Mur ep. 20;2,75;0,2;3,17999999999977;5,92999999999977;0;0;;0;;False;False;5;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGAu;-1;0;0;9,27500000672456;46,3750000336229;Aucun(e);Nouvelle construction;;20,3800000122265;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,05;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639620;;;;;EIF_STR - Mur ep. 20;2,75;0,2;3,17999999999977;5,92999999999977;0;0;;0;;False;False;2;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGA$;-1;0;0;2,64322620000537;13,2163421038844;Aucun(e);Nouvelle construction;;6,37131352288717;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,05;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639621;;;;;EIF_STR - Mur ep. 20;2,75;0,2;3,22999999999977;5,97999999999977;0;0;;0;;False;False;1;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGA_;-1;0;0;2,32800000672449;11,6400000336227;Aucun(e);Nouvelle construction;;5,7600000122263;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;0;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639622;;;;;EIF_STR - Mur ep. 20;2,75;0,2;3,17999999999977;5,92999999999977;0;0;;0;;False;False;1;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGAz;-1;0;0;0,54800000000001;2,74000000000006;Aucun(e);Nouvelle construction;;1,78000000000002;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,05;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639626;;;;;EIF_STR - Mur ep. 20;2,55;0,2;3,17999999999977;5,72999999999977;0;0;;2;640864,698564;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGAn;-1;0;0;3,90660000311751;19,5330000155876;Aucun(e);Nouvelle construction;;7,66000000611278;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,25;-0,05;C_R+1;2,55;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639631;;;;;EIF_STR - Mur ep. 20;2,79999999999973;0,2;3,18000000000004;5,97999999999977;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGAq;-1;0;0;0,672000000000126;3,36000000000064;Aucun(e);Nouvelle construction;;1,20000000000034;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;-0,0499999999997309;C_R+1;2,79999999999973;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
639675;;;;;EIF_STR - Mur ep. 25;2,87999999999936;0,25;-2,9399999999996;-0,0600000000002414;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGA0;-1;0;0;3,74399999999915;14,9759999999965;Aucun(e);Nouvelle construction;;5,50999999999996;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,36;0,31;A&B_SS1;2,87999999999999;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639680;;;;;EIF_STR - Mur ep. 25;2,87999999999936;0,25;-2,9399999999996;-0,0600000000002414;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGBx;-1;0;0;3,74399999999911;14,9759999999964;Aucun(e);Nouvelle construction;;5,50999999999991;Mur de base: EIF_STR - Mur ep. 25;Mur de base;EIF_STR - Mur ep. 25;;;669253;0;0;PV;2;0;0;0;-0,36;0,31;A&B_SS1;2,87999999999999;Jusqu'au niveau: A&B_RDC;1;0;;;;;0;0;1;<Aucun>;;;;0;0e30kvNPT6bRA1RB1hflP_;;;Voile ép =25;;;<Par catégorie>;1;0,1;377775;0,239005736137667;4,184;;;0;0;0;;;;0;1;0,25;;;;;;;;;;
639683;;;;;EIF_STR - Mur ep. 16;2,75;0,16;3,17999999999977;5,92999999999977;0;0;;0;;False;False;3;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGBu;-1;0;0;1,87440000000002;11,715;Aucun(e);Nouvelle construction;Voile ép=16;8,28;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,05;-0,05;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
639684;;;;;EIF_STR - Mur ep. 16;2,75;0,16;3,22999999999977;5,97999999999977;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGB$;-1;0;0;0,39680000000001;2,48000000000003;Aucun(e);Nouvelle construction;Voile ép=16;1,08000000000001;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;0;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
639685;;;;;EIF_STR - Mur ep. 16;2,75;0,16;3,17999999999977;5,92999999999977;1;0;;0;;False;False;4;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGB_;-1;0;0;4,18960001613877;26,1851721114176;Aucun(e);Nouvelle construction;Voile ép=16;11,9600000122264;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,05;-0,05;C_R+1;2,75;Jusqu'au niveau: C_R+2;1;0;;Peinture murale;Vert Citronnier RAL 6021;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
639686;;;;;EIF_STR - Mur ep. 16;2,80000000000027;0,16;3,1799999999995;5,97999999999977;1;0;;0;;False;False;2;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGBz;-1;0;0;1,85324706856376;11,5827941785236;Aucun(e);Nouvelle construction;Voile ép=16;5,69028363518643;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,0500000000002707;C_R+1;2,80000000000027;Jusqu'au niveau: C_R+2;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
639687;;;;;EIF_STR - Mur ep. 20;2,83;0,2;0,169999999999759;2,99999999999976;0;0;;0;;False;True;3;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfGBy;-1;0;0;3,72552342742588;18,6276171371293;Aucun(e);Nouvelle construction;;10,9600767269008;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;-0,05;-0,130000000000699;A&B_RDC;2,8300000000007;Jusqu'au niveau: A&B_R+1;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
